sequence,rx_monotonic_ns,receive_interval_ms,latency_ms,operator_powered,operator_enabled,operator_dragging,tracking_powered,mapper_armed,operator_j1,operator_j2,operator_j3,operator_j4,operator_j5,operator_j6,tracking_j1,tracking_j2,tracking_j3,tracking_j4,tracking_j5,tracking_j6,target_j1,target_j2,target_j3,target_j4,target_j5,target_j6
1308,22654685666453,7.864009,0.030982,1,1,1,1,1,1.891128,0.069297,-1.429856,-0.234194,-1.716586,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,0.000014,2.101491,-2.094901,0.000010,-1.574993,-0.000007
1309,22654693750204,8.083751,0.029792,1,1,1,1,1,1.891128,0.069297,-1.429856,-0.234194,-1.716586,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,0.000014,2.101491,-2.094901,0.000010,-1.574993,-0.000007
1310,22654701711554,7.961350,0.031582,1,1,1,1,1,1.891116,0.069297,-1.429856,-0.234194,-1.716586,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,0.000002,2.101491,-2.094901,0.000010,-1.574993,-0.000007
1311,22654709758325,8.046771,0.032378,1,1,1,1,1,1.891116,0.069297,-1.429856,-0.234194,-1.716586,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,0.000002,2.101491,-2.094901,0.000010,-1.574993,-0.000007
1312,22654718140014,8.381689,0.021402,1,1,1,1,1,1.891116,0.069297,-1.429856,-0.234194,-1.716586,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,0.000002,2.101491,-2.094901,0.000010,-1.574993,-0.000007
1313,22654725714355,7.574341,0.031427,1,1,1,1,1,1.891116,0.069297,-1.429856,-0.234194,-1.716586,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,0.000002,2.101491,-2.094901,0.000010,-1.574993,-0.000007
1314,22654733690464,7.976109,0.033302,1,1,1,1,1,1.891104,0.069297,-1.429856,-0.234194,-1.716574,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.000010,2.101491,-2.094901,0.000010,-1.574981,-0.000007
1315,22654742218461,8.527997,0.029485,1,1,1,1,1,1.891092,0.069297,-1.429856,-0.234194,-1.716574,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.000022,2.101491,-2.094901,0.000010,-1.574981,-0.000007
1316,22654749658439,7.439978,0.029141,1,1,1,1,1,1.891068,0.069297,-1.429856,-0.234194,-1.716574,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.000046,2.101491,-2.094901,0.000010,-1.574981,-0.000007
1317,22654758046902,8.388463,0.017388,1,1,1,1,1,1.891032,0.069297,-1.429856,-0.234194,-1.716574,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.000082,2.101491,-2.094901,0.000010,-1.574981,-0.000007
1318,22654765957321,7.910419,0.022491,1,1,1,1,1,1.890972,0.069297,-1.429856,-0.234194,-1.716574,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.000141,2.101491,-2.094901,0.000010,-1.574981,-0.000007
1319,22654773864113,7.906792,0.017030,1,1,1,1,1,1.890852,0.069297,-1.429856,-0.234194,-1.716574,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.000261,2.101491,-2.094901,0.000010,-1.574981,-0.000007
1320,22654781919835,8.055722,0.031588,1,1,1,1,1,1.890684,0.069297,-1.429856,-0.234194,-1.716562,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.000429,2.101491,-2.094901,0.000010,-1.574969,-0.000007
1321,22654789589783,7.669948,0.030885,1,1,1,1,1,1.890432,0.069297,-1.429856,-0.234194,-1.716562,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.000681,2.101491,-2.094901,0.000010,-1.574969,-0.000007
1322,22654798033298,8.443515,0.037814,1,1,1,1,1,1.890109,0.069297,-1.429856,-0.234194,-1.716562,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.001004,2.101491,-2.094901,0.000010,-1.574969,-0.000007
1323,22654805627067,7.593769,0.034335,1,1,1,1,1,1.889689,0.069297,-1.429856,-0.234194,-1.716562,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.001424,2.101491,-2.094901,0.000010,-1.574969,-0.000007
1324,22654814078268,8.451201,0.031222,1,1,1,1,1,1.889198,0.069297,-1.429856,-0.234194,-1.716562,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.001915,2.101491,-2.094901,0.000010,-1.574969,-0.000007
1325,22654822732070,8.653802,0.031090,1,1,1,1,1,1.888635,0.069297,-1.429856,-0.234194,-1.716562,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.002478,2.101491,-2.094901,0.000010,-1.574969,-0.000007
1326,22654830062715,7.330645,0.028219,1,1,1,1,1,1.887976,0.069297,-1.429856,-0.234194,-1.716562,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.003138,2.101491,-2.094901,0.000010,-1.574969,-0.000007
1327,22654838081061,8.018346,0.028919,1,1,1,1,1,1.887221,0.069297,-1.429856,-0.234194,-1.716562,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.003893,2.101491,-2.094901,0.000010,-1.574969,-0.000007
1328,22654846025267,7.944206,0.041687,1,1,1,1,1,1.886370,0.069297,-1.429856,-0.234194,-1.716562,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.004743,2.101491,-2.094901,0.000010,-1.574969,-0.000007
1329,22654854288053,8.262786,0.026173,1,1,1,1,1,1.885423,0.069297,-1.429856,-0.234194,-1.716562,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.005690,2.101491,-2.094901,0.000010,-1.574969,-0.000007
1330,22654862259333,7.971280,0.028312,1,1,1,1,1,1.884380,0.069297,-1.429856,-0.234206,-1.716562,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.006733,2.101491,-2.094901,-0.000002,-1.574969,-0.000007
1331,22654870198203,7.938870,0.028806,1,1,1,1,1,1.883242,0.069297,-1.429856,-0.234206,-1.716562,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.007871,2.101491,-2.094901,-0.000002,-1.574969,-0.000007
1332,22654878098574,7.900371,0.027921,1,1,1,1,1,1.881984,0.069297,-1.429856,-0.234206,-1.716562,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.009130,2.101491,-2.094901,-0.000002,-1.574969,-0.000007
1333,22654886296627,8.198053,0.031461,1,1,1,1,1,1.880641,0.069297,-1.429856,-0.234206,-1.716562,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.010472,2.101491,-2.094901,-0.000002,-1.574969,-0.000007
1334,22654894092574,7.795947,0.029652,1,1,1,1,1,1.879155,0.069297,-1.429856,-0.234206,-1.716562,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.011958,2.101491,-2.094901,-0.000002,-1.574969,-0.000007
1335,22654902022413,7.929839,0.041800,1,1,1,1,1,1.877525,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.013588,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1336,22654909560044,7.537631,0.078044,1,1,1,1,1,1.875752,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.015361,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1337,22654918321084,8.761040,0.077842,1,1,1,1,1,1.873870,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.017243,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1338,22654925809849,7.488765,0.104238,1,1,1,1,1,1.871893,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.019220,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1339,22654933861295,8.051446,0.109152,1,1,1,1,1,1.869832,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.021282,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1340,22654941870265,8.008970,0.099479,1,1,1,1,1,1.867674,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.023439,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1341,22654950109643,8.239378,0.082968,1,1,1,1,1,1.865433,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.025680,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1342,22654958105575,7.995932,0.058404,1,1,1,1,1,1.863096,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.028017,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1343,22654965575728,7.470153,0.044967,1,1,1,1,1,1.860712,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.030402,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1344,22654974152661,8.576933,0.032300,1,1,1,1,1,1.858291,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.032822,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1345,22654982269739,8.117078,0.097247,1,1,1,1,1,1.855894,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.035219,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1346,22654990414397,8.144658,0.104480,1,1,1,1,1,1.853461,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.037652,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1347,22654998217636,7.803239,0.030344,1,1,1,1,1,1.850980,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.040133,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1348,22655006024235,7.806599,0.038088,1,1,1,1,1,1.848452,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.042662,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1349,22655014013867,7.989632,0.041493,1,1,1,1,1,1.845887,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.045226,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1350,22655022923755,8.909888,0.031382,1,1,1,1,1,1.843239,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.047875,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1351,22655030113030,7.189275,0.027501,1,1,1,1,1,1.840542,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.050571,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1352,22655037582184,7.469154,0.030592,1,1,1,1,1,1.837786,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.053327,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1353,22655045414501,7.832317,0.027399,1,1,1,1,1,1.834981,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.056132,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1354,22655053585708,8.171207,0.090411,1,1,1,1,1,1.832141,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.058972,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1355,22655062690480,9.104772,0.023073,1,1,1,1,1,1.829277,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.061836,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1356,22655069404572,6.714092,0.034296,1,1,1,1,1,1.826377,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.064736,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1357,22655077966550,8.561978,0.023583,1,1,1,1,1,1.823489,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.067625,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1358,22655086081488,8.114938,0.056967,1,1,1,1,1,1.820612,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.070501,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1359,22655093730212,7.648724,0.038560,1,1,1,1,1,1.817748,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.073365,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1360,22655101712046,7.981834,0.031661,1,1,1,1,1,1.814860,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.076253,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1361,22655109670713,7.958667,0.030984,1,1,1,1,1,1.811924,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.079189,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1362,22655120915803,11.245090,0.031621,1,1,1,1,1,1.808952,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.082162,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1363,22655125599130,4.683327,0.031568,1,1,1,1,1,1.805980,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.085134,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1364,22655133930847,8.331717,0.030132,1,1,1,1,1,1.802960,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.088154,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1365,22655141886966,7.956119,0.030531,1,1,1,1,1,1.799892,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.091222,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1366,22655149992583,8.105617,0.031538,1,1,1,1,1,1.796812,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.094302,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1367,22655158131276,8.138693,0.028881,1,1,1,1,1,1.793756,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.097358,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1368,22655166026833,7.895557,0.042389,1,1,1,1,1,1.790736,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.100378,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1369,22655174108292,8.081459,0.029030,1,1,1,1,1,1.787716,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.103398,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1370,22655182107476,7.999184,0.025933,1,1,1,1,1,1.784684,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.106430,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1371,22655190018516,7.911040,0.041899,1,1,1,1,1,1.781652,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.109462,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1372,22655198038761,8.020245,0.039856,1,1,1,1,1,1.778584,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.112530,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1373,22655205997335,7.958574,0.037825,1,1,1,1,1,1.775492,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.115621,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1374,22655214213328,8.215993,0.032755,1,1,1,1,1,1.772388,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.118725,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1375,22655223112871,8.899543,0.030848,1,1,1,1,1,1.769272,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.121841,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1376,22655230367308,7.254437,0.030216,1,1,1,1,1,1.766156,0.069297,-1.429856,-0.234206,-1.716550,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.124957,2.101491,-2.094901,-0.000002,-1.574957,-0.000007
1377,22655238216459,7.849151,0.029890,1,1,1,1,1,1.763028,0.069297,-1.429856,-0.234206,-1.716538,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.128085,2.101491,-2.094901,-0.000002,-1.574945,-0.000007
1378,22655246159467,7.943008,0.030478,1,1,1,1,1,1.759912,0.069297,-1.429856,-0.234206,-1.716538,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.131201,2.101491,-2.094901,-0.000002,-1.574945,-0.000007
1379,22655254070405,7.910938,0.032303,1,1,1,1,1,1.756820,0.069297,-1.429856,-0.234206,-1.716538,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.134293,2.101491,-2.094901,-0.000002,-1.574945,-0.000007
1380,22655262016398,7.945993,0.035784,1,1,1,1,1,1.753740,0.069297,-1.429856,-0.234206,-1.716538,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.137373,2.101491,-2.094901,-0.000002,-1.574945,-0.000007
1381,22655270024644,8.008246,0.041425,1,1,1,1,1,1.750648,0.069297,-1.429856,-0.234206,-1.716538,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.140465,2.101491,-2.094901,-0.000002,-1.574945,-0.000007
1382,22655277618167,7.593523,0.035031,1,1,1,1,1,1.747521,0.069297,-1.429856,-0.234206,-1.716538,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.143593,2.101491,-2.094901,-0.000002,-1.574945,-0.000007
1383,22655285866289,8.248122,0.030672,1,1,1,1,1,1.744381,0.069297,-1.429856,-0.234206,-1.716538,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.146733,2.101491,-2.094901,-0.000002,-1.574945,-0.000007
1384,22655294081466,8.215177,0.031389,1,1,1,1,1,1.741229,0.069297,-1.429856,-0.234206,-1.716538,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.149884,2.101491,-2.094901,-0.000002,-1.574945,-0.000007
1385,22655307112762,13.031296,5.175628,1,1,1,1,1,1.738029,0.069297,-1.429856,-0.234206,-1.716538,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.153084,2.101491,-2.094901,-0.000002,-1.574945,-0.000007
1386,22655310042443,2.929681,0.115963,1,1,1,1,1,1.734817,0.069297,-1.429856,-0.234206,-1.716526,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.156296,2.101491,-2.094901,-0.000002,-1.574933,-0.000007
1387,22655318580709,8.538266,0.043896,1,1,1,1,1,1.731629,0.069297,-1.429856,-0.234206,-1.716526,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.159484,2.101491,-2.094901,-0.000002,-1.574933,-0.000007
1388,22655326110644,7.529935,0.087884,1,1,1,1,1,1.728478,0.069297,-1.429856,-0.234206,-1.716526,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.162636,2.101491,-2.094901,-0.000002,-1.574933,-0.000007
1389,22655334313776,8.203132,0.088649,1,1,1,1,1,1.725338,0.069297,-1.429856,-0.234206,-1.716514,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.165775,2.101491,-2.094901,-0.000002,-1.574921,-0.000007
1390,22655342302612,7.988836,0.093904,1,1,1,1,1,1.722210,0.069297,-1.429856,-0.234206,-1.716514,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.168903,2.101491,-2.094901,-0.000002,-1.574921,-0.000007
1391,22655350102623,7.800011,0.052446,1,1,1,1,1,1.719082,0.069297,-1.429856,-0.234206,-1.716502,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.172031,2.101491,-2.094901,-0.000002,-1.574909,-0.000007
1392,22655357377550,7.274927,0.027583,1,1,1,1,1,1.715954,0.069297,-1.429856,-0.234206,-1.716490,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.175159,2.101491,-2.094901,-0.000002,-1.574897,-0.000007
1393,22655365297823,7.920273,0.018547,1,1,1,1,1,1.712814,0.069297,-1.429856,-0.234206,-1.716454,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.178299,2.101491,-2.094901,-0.000002,-1.574861,-0.000007
1394,22655373839586,8.541763,0.018064,1,1,1,1,1,1.709674,0.069297,-1.429856,-0.234206,-1.716418,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.181439,2.101491,-2.094901,-0.000002,-1.574825,-0.000007
1395,22655381925826,8.086240,0.020119,1,1,1,1,1,1.706523,0.069297,-1.429856,-0.234206,-1.716382,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.184591,2.101491,-2.094901,-0.000002,-1.574789,-0.000007
1396,22655389806207,7.880381,0.017330,1,1,1,1,1,1.703383,0.069297,-1.429856,-0.234206,-1.716358,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.187731,2.101491,-2.094901,-0.000002,-1.574765,-0.000007
1397,22655397916898,8.110691,0.018999,1,1,1,1,1,1.700231,0.069297,-1.429856,-0.234206,-1.716358,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.190882,2.101491,-2.094901,-0.000002,-1.574765,-0.000007
1398,22655405860886,7.943988,0.018719,1,1,1,1,1,1.697055,0.069297,-1.429856,-0.234206,-1.716358,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.194058,2.101491,-2.094901,-0.000002,-1.574765,-0.000007
1399,22655413422917,7.562031,0.017936,1,1,1,1,1,1.693903,0.069297,-1.429856,-0.234206,-1.716358,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.197210,2.101491,-2.094901,-0.000002,-1.574765,-0.000007
1400,22655422774468,9.351551,0.019173,1,1,1,1,1,1.690751,0.069297,-1.429856,-0.234206,-1.716358,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.200362,2.101491,-2.094901,-0.000002,-1.574765,-0.000007
1401,22655430063802,7.289334,0.029358,1,1,1,1,1,1.687539,0.069297,-1.429856,-0.234206,-1.716358,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.203574,2.101491,-2.094901,-0.000002,-1.574765,-0.000007
1402,22655437964454,7.900652,0.034701,1,1,1,1,1,1.684280,0.069297,-1.429856,-0.234206,-1.716358,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.206833,2.101491,-2.094901,-0.000002,-1.574765,-0.000007
1403,22655445941339,7.976885,0.033342,1,1,1,1,1,1.681020,0.069297,-1.429856,-0.234206,-1.716358,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.210093,2.101491,-2.094901,-0.000002,-1.574765,-0.000007
1404,22655453718353,7.777014,0.032024,1,1,1,1,1,1.677736,0.069297,-1.429856,-0.234206,-1.716358,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.213377,2.101491,-2.094901,-0.000002,-1.574765,-0.000007
1405,22655462265429,8.547076,0.060293,1,1,1,1,1,1.674465,0.069297,-1.429856,-0.234206,-1.716358,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.216648,2.101491,-2.094901,-0.000002,-1.574765,-0.000007
1406,22655469691375,7.425946,0.044459,1,1,1,1,1,1.671217,0.069297,-1.429856,-0.234206,-1.716358,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.219896,2.101491,-2.094901,-0.000002,-1.574765,-0.000007
1407,22655478320034,8.628659,0.035441,1,1,1,1,1,1.668053,0.069297,-1.429856,-0.234206,-1.716358,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.223060,2.101491,-2.094901,-0.000002,-1.574765,-0.000007
1408,22655485989110,7.669076,0.031803,1,1,1,1,1,1.664925,0.069297,-1.429856,-0.234206,-1.716358,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.226188,2.101491,-2.094901,-0.000002,-1.574765,-0.000007
1409,22655493933644,7.944534,0.030470,1,1,1,1,1,1.661845,0.069297,-1.429856,-0.234206,-1.716358,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.229268,2.101491,-2.094901,-0.000002,-1.574765,-0.000007
1410,22655501991691,8.058047,0.031827,1,1,1,1,1,1.658813,0.069297,-1.429856,-0.234206,-1.716358,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.232300,2.101491,-2.094901,-0.000002,-1.574765,-0.000007
1411,22655510077168,8.085477,0.029622,1,1,1,1,1,1.655793,0.069297,-1.429856,-0.234206,-1.716358,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.235320,2.101491,-2.094901,-0.000002,-1.574765,-0.000007
1412,22655518332532,8.255364,0.029454,1,1,1,1,1,1.652797,0.069297,-1.429856,-0.234206,-1.716358,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.238316,2.101491,-2.094901,-0.000002,-1.574765,-0.000007
1413,22655525751497,7.418965,0.031894,1,1,1,1,1,1.649801,0.069297,-1.429856,-0.234206,-1.716358,0.407035,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.241312,2.101491,-2.094901,-0.000002,-1.574765,-0.000007
